NO_PRODUK,NO_PELANGGAN,NO_WAKTU,JUMLAH_PENJUALAN
50730,,86,4
50740,,86,3
50750,,86,3
50905,,86,2
50910,,86,2
50915,,86,2
51285,,86,1
51775,,86,1
51835,,86,3
51855,,86,3
51915,,86,2
50955,529580,86,1
50965,529580,86,1
50970,529580,86,1
51835,529580,86,3
51930,529580,86,1
51940,529580,86,1
51950,529580,86,1
50165,511420,86,1
50435,511420,86,1
50455,511420,86,2
51095,511420,86,1
51610,511420,86,1
51775,511420,86,3
51835,511420,86,3
51845,511420,86,3
51850,511420,86,3
51955,511420,86,1
51095,541210,86,1
52150,541210,86,1
52160,541210,86,1
52170,541210,86,1
52180,541210,86,1
52245,541210,86,6
50400,,86,1
50410,,86,1
50420,,86,1
50430,,86,1
51575,,86,2
51580,,86,2
51585,,86,2
51780,,86,3
51775,,86,6
51800,,86,4
51830,,86,4
51875,,86,4
51915,,86,6
50600,,86,3
51775,,86,6
51835,,86,6
51855,,86,6
51915,,86,6
51775,514100,86,3
51985,514100,86,1
52150,514100,86,2
52215,514100,86,1
52275,514100,86,1
51695,517550,86,1
51985,517550,86,1
52130,517550,86,1
52275,517550,86,1
50475,,86,1
50485,,86,2
51095,,86,1
51305,,86,1
51660,,86,2
51675,,86,1
51775,,86,3
51835,,86,3
51915,,86,3
52190,,86,24
51390,,86,25
51390,508170,86,2
51390,501850,86,50
51390,,86,5
51390,506550,86,2
50955,,86,4
50965,,86,4
50970,,86,4
51775,,86,11
51390,513160,86,2
50165,,86,3
50530,,86,12
50540,,86,12
50550,,86,1
51685,,86,5
51725,,86,10
51095,,86,2
51660,,86,3
51675,,86,3
51095,521530,86,1
52150,521530,86,1
52160,521530,86,1
52170,521530,86,1
52180,521530,86,1
50475,514470,86,1
50485,514470,86,1
51095,514470,86,2
51095,512210,86,40
50550,509450,86,2
50140,,86,5
50155,,86,1
51095,,86,1
51305,,86,1
51610,,86,1
51390,,86,5
50140,539720,86,2
50445,539720,86,5
51095,539720,86,1
51305,539720,86,1
51610,539720,86,1
51390,,86,20
51095,,86,5
51305,,86,1
51390,,86,5
51390,512210,86,100
51285,547980,86,1
51290,547980,86,1
50600,541070,86,3
50955,541070,86,3
51285,541070,86,2
51645,541070,86,2
51890,541070,86,4
51900,541070,86,4
51910,541070,86,4
52185,541070,86,12
52200,541070,86,3
52245,541070,86,6
52500,541070,86,6
50955,,86,1
50965,,86,1
50970,,86,1
51575,,86,2
51580,,86,2
51585,,86,2
51885,,86,2
51895,,86,2
51905,,86,2
52185,,86,24
50365,502700,86,36
50155,517780,86,2
51180,517780,86,1
51225,517780,86,1
51240,517780,86,1
51415,517780,86,12
51890,517780,86,4
51900,517780,86,4
51910,517780,86,4
51775,,86,1
51915,,86,1
50640,,86,2
50475,,86,1
50485,,86,1
50530,,86,3
50540,,86,3
50580,,86,6
51660,,86,1
51675,,86,1
51685,,86,5
51695,,86,2
50730,511950,86,6
50750,511950,86,6
50760,511950,86,3
51305,,86,2
51610,,86,1
51660,,86,3
51675,,86,3
51095,,86,1
51305,,86,1
51610,,86,1
50740,,86,6
50485,524280,86,1
50530,524280,86,3
50540,524280,86,3
50600,524280,86,3
51685,524280,86,1
51705,524280,86,1
50365,,86,12
50385,,86,12
50465,,86,6
50550,,86,3
51415,,86,12
51250,507470,86,100
51390,507470,86,100
51610,507470,86,100
51705,507470,86,2
51715,507470,86,3
51095,,86,5
51285,,86,5
50475,,86,1
51095,,86,1
51675,,86,1
50530,531560,86,6
50540,531560,86,6
50550,531560,86,3
50600,531560,86,3
50740,531560,86,6
50750,531560,86,6
51095,531560,86,1
51095,,86,5
50640,,86,1
50650,,86,1
51285,,86,3
51290,,86,2
50550,531300,86,3
50680,531300,86,1
50690,531300,86,1
50720,531300,86,1
50730,531300,86,12
50740,531300,86,12
50770,531300,86,2
52065,531300,86,12
50330,,86,1
51775,,86,2
51775,523080,86,1
51915,523080,86,1
50325,,86,1
50740,530360,86,3
51260,530360,86,1
51660,530360,86,1
51675,530360,86,1
51415,,86,60
51425,,86,60
52245,,86,12
50155,501470,86,2
50165,501470,86,2
50400,501470,86,1
50410,501470,86,1
50430,501470,86,1
50940,501470,86,1
50950,501470,86,1
50960,501470,86,1
51640,501470,86,1
51645,501470,86,1
51650,501470,86,1
51705,501470,86,2
51715,501470,86,2
50140,,86,1
51305,,86,1
50140,515420,86,2
50155,515420,86,1
51095,515420,86,2
51305,515420,86,1
51660,,86,1
51675,,86,1
50940,,86,4
50950,,86,4
50960,,86,4
51775,,86,3
51890,,86,4
51900,,86,4
51910,,86,4
51915,,86,3
52190,,86,6
50485,,86,1
51260,,86,1
51275,,86,2
51675,,86,1
51715,,86,2
50475,515420,86,1
50485,515420,86,1
51660,515420,86,1
51675,515420,86,1
51775,515420,86,1
51835,515420,86,3
51855,515420,86,3
51915,515420,86,2
52180,515420,86,2
51660,,86,1
51675,,86,1
51835,,86,6
51855,,86,6
50955,,86,1
50965,,86,1
50970,,86,1
51775,,86,3
51915,,86,2
51950,,86,3
52170,,86,1
52180,,86,1
51890,,86,4
51900,,86,4
51910,,86,4
52150,,86,2
52160,,86,5
52170,,86,4
52180,,86,5
52220,,86,1
52280,,86,1
50140,504580,20,1
50155,504580,20,1
50165,504580,20,1
50515,504580,20,1
51095,504580,20,3
51250,504580,20,3
51265,504580,20,1
51280,504580,20,1
51705,504580,20,3
50445,,20,3
50455,,20,1
50465,,20,1
50640,,20,1
50650,,20,1
50730,,20,4
51290,,20,1
51890,,20,1
51900,,20,1
51910,,20,1
50155,,20,2
50730,,20,3
50740,,20,3
50760,,20,3
50730,521390,20,3
50740,521390,20,3
50550,,20,1
52025,,20,2
52055,,20,6
52065,,20,12
52540,,20,6
50610,,20,3
50620,,20,3
50630,,20,3
50670,,20,2
50690,,20,3
50700,,20,2
50730,,20,6
50740,,20,12
50760,,20,6
50550,505880,20,3
50600,505880,20,3
50740,505880,20,6
51095,,20,2
51305,,20,2
51095,547560,20,2
51305,547560,20,1
51285,516170,20,4
51290,516170,20,1
50155,,20,2
50140,,20,1
50155,,20,2
50165,,20,1
51250,,20,2
51280,,20,2
50730,523030,20,6
50940,523030,20,1
50950,523030,20,1
50960,523030,20,1
51285,523030,20,2
51705,523030,20,2
51835,523030,20,3
51855,523030,20,3
52190,523030,20,6
51285,541570,20,1
51290,541570,20,1
50590,,20,1
50940,,20,2
50950,,20,2
50960,,20,2
51775,,20,1
51835,,20,1
51855,,20,2
51915,,20,2
52245,,20,6
50145,,20,1
51695,,20,1
50155,,20,1
50485,,20,1
50640,,20,1
51675,,20,1
51705,,20,1
51715,,20,1
51285,512880,20,10
50580,500660,20,3
51615,500660,20,2
51655,500660,20,2
51670,500660,20,2
52245,500660,20,6
50475,,20,1
51095,,20,1
51675,,20,1
50145,517420,20,1
50165,517420,20,1
50465,517420,20,1
51415,517420,20,12
51650,517420,20,1
51660,517420,20,1
51675,517420,20,1
51715,517420,20,1
51775,517420,20,3
51885,517420,20,1
51895,517420,20,1
51905,517420,20,1
51915,517420,20,3
51930,517420,20,2
51940,517420,20,2
51950,517420,20,2
52160,517420,20,1
52180,517420,20,1
52190,517420,20,6
51435,,20,12
50155,501650,20,1
51095,501650,20,1
51095,500940,20,4
51610,500940,20,1
50600,,20,3
50790,,20,3
52075,,20,3
50365,520660,20,12
50385,520660,20,12
50550,520660,20,2
50600,520660,20,2
50750,520660,20,6
50790,520660,20,6
50810,520660,20,3
51415,520660,20,12
51435,520660,20,12
51660,520660,20,1
51675,520660,20,1
51695,520660,20,1
51775,,20,1
51835,,20,3
51855,,20,3
51915,,20,2
51540,501600,20,1
51260,536290,20,2
50155,527850,20,10
50165,527850,20,5
51305,527850,20,5
51095,527850,20,41
51610,527850,20,31
50475,,20,1
50485,,20,1
51660,,20,1
51675,,20,1
51800,,20,2
51830,,20,2
51875,,20,2
52150,,20,1
52160,,20,1
52170,,20,1
52180,,20,1
51095,,20,2
51250,,20,2
51305,,20,1
51660,,20,3
51675,,20,3
50465,,20,3
50730,,20,3
51660,,20,1
51675,,20,1
50445,,20,1
50730,,20,3
50740,,20,3
51095,,20,1
51610,,20,1
51775,,20,1
51835,,20,1
51855,,20,6
51915,,20,6
52200,,20,1
51095,,20,4
50475,,20,1
50485,,20,1
50740,,20,3
50760,,20,3
51415,,20,12
51660,,20,1
51675,,20,1
51745,,20,12
51660,518460,20,1
51675,518460,20,1
51855,518460,20,3
51875,518460,20,3
52160,518460,20,1
52200,518460,20,3
50365,500140,20,12
50385,500140,20,12
50550,500140,20,2
50940,500140,20,3
50950,500140,20,3
50960,500140,20,3
50620,506790,20,3
50790,506790,20,6
51775,522790,20,6
51835,522790,20,6
51915,522790,20,6
50145,,20,2
50155,,20,2
50165,,20,2
51715,,20,2
50955,511370,20,4
50965,511370,20,4
50970,511370,20,4
51835,511370,20,3
51855,511370,20,3
51890,511370,20,4
51900,511370,20,4
51910,511370,20,4
51925,511370,20,2
51935,511370,20,2
51945,511370,20,2
52150,511370,20,1
52160,511370,20,1
52170,511370,20,1
52180,511370,20,1
50140,504580,9,1
50155,504580,9,4
51095,504580,9,1
51250,504580,9,3
51255,504580,9,1
51390,504580,9,1
51610,504580,9,1
51705,504580,9,3
51715,504580,9,1
51835,,9,3
51250,,9,1
50325,,9,1
50650,,9,1
52150,520550,9,1
52180,520550,9,1
52185,520550,9,12
50475,533040,9,1
50485,533040,9,1
51660,533040,9,1
51675,533040,9,1
50740,507170,9,5
50530,543040,9,3
50540,543040,9,3
50730,543040,9,3
50740,543040,9,3
50730,509910,9,3
50740,509910,9,3
51640,509910,9,1
51645,509910,9,1
51925,509910,9,2
51930,509910,9,2
51935,509910,9,2
51940,509910,9,2
51945,509910,9,2
51950,509910,9,2
50580,533350,9,6
51835,533350,9,2
51855,533350,9,2
51990,533350,9,1
52135,533350,9,1
52220,533350,9,1
52280,533350,9,1
50580,532100,9,3
51775,,9,3
51835,,9,3
51845,,9,3
51850,,9,3
52130,,9,3
52275,,9,3
50580,503880,9,3
50730,,9,6
50760,,9,3
50640,512580,9,2
50650,512580,9,3
51305,,9,5
50445,,9,12
50465,,9,12
51975,,9,3
52120,,9,3
52265,,9,3
50940,,9,2
50950,,9,2
50960,,9,2
51775,,9,2
51835,,9,1
51915,,9,1
52120,,9,6
52150,,9,1
52170,,9,1
52180,,9,2
52205,,9,6
52265,,9,6
50445,500090,9,3
50940,500090,9,1
50950,500090,9,1
50955,500090,9,1
50960,500090,9,1
50965,500090,9,1
50970,500090,9,1
51775,500090,9,5
51835,500090,9,5
51095,541420,9,2
51180,541420,9,2
51205,541420,9,2
51220,541420,9,2
51225,541420,9,2
51235,541420,9,2
51240,541420,9,2
51305,541420,9,1
51590,541420,9,6
51775,541420,9,6
51285,,9,1
51290,,9,1
50145,,9,1
50165,,9,1
50475,,9,1
50485,,9,1
50740,,9,3
50760,,9,3
51660,,9,1
51675,,9,1
50580,,9,3
50730,,9,3
50750,,9,3
50760,,9,3
52075,,9,3
50475,,9,1
50485,,9,1
50965,,9,3
50970,,9,3
51660,,9,1
51675,,9,1
52170,,9,1
50740,,9,6
51250,,9,1
51255,,9,1
51280,,9,1
50145,,9,2
50165,,9,2
51685,,9,1
50145,,9,2
50165,,9,1
50730,,9,3
50740,,9,3
51685,,9,2
50760,512040,9,3
51650,512040,9,1
52190,512040,9,6
52200,512040,9,1
52245,512040,9,6
50145,,9,1
50165,,9,2
51715,,9,1
51835,,9,2
51855,,9,2
50940,526390,9,2
50950,526390,9,2
50960,526390,9,2
51415,526390,9,24
51435,526390,9,24
51835,526390,9,3
51855,526390,9,3
50145,528280,9,2
50155,528280,9,1
50940,528280,9,1
50950,528280,9,1
50960,528280,9,1
51175,528280,9,1
51190,528280,9,1
51235,528280,9,1
51695,528280,9,1
51835,,9,3
51855,,9,3
51930,,9,2
51940,,9,2
51950,,9,2
52190,,9,6
51695,500180,9,1
51715,500180,9,2
50750,507260,9,6
51650,507260,9,1
51930,507260,9,2
51940,507260,9,2
51950,507260,9,2
51250,,9,1
51265,,9,1
50475,,9,1
50485,,9,1
51660,,9,1
51675,,9,1
51890,,9,2
51900,,9,2
51910,,9,2
52180,,9,1
50155,539420,9,1
51095,539420,9,2
50140,521560,9,2
50155,521560,9,1
50140,547170,9,2
50155,547170,9,2
50155,,9,2
50445,516830,9,1
51250,516830,9,4
51890,505000,9,4
51900,505000,9,4
51910,505000,9,4
51930,505000,9,2
51940,505000,9,2
51950,505000,9,2
51990,505000,9,2
52135,505000,9,2
52220,505000,9,2
52280,505000,9,2
50070,,9,1
50155,,9,1
50235,,9,1
51210,,9,1
51225,,9,1
51555,,9,1
51940,,9,1
52440,,9,1
52500,,9,1
52540,,9,3
50610,,9,6
50620,,9,6
50680,,9,6
50730,,9,12
50740,,9,12
50750,,9,12
50760,,9,12
52065,,9,12
52075,,9,12
50465,508850,9,1
51775,508850,9,6
51835,508850,9,6
51930,508850,9,2
51940,508850,9,2
51950,508850,9,2
52190,508850,9,6
50475,,9,3
50485,,9,3
51415,,9,12
51695,,9,1
51915,,9,6
52245,,9,6
51835,,9,9
50550,,9,1
51685,,9,1
51685,513970,9,2
51715,513970,9,4
51930,513970,9,2
51940,513970,9,2
51950,513970,9,2
52150,513970,9,1
52160,513970,9,1
52170,513970,9,1
52180,513970,9,1
51705,500930,9,1
51715,500930,9,1
50475,,9,3
50485,,9,3
51305,,9,1
51610,,9,1
51660,,9,3
51675,,9,3
50475,500350,9,3
50485,500350,9,3
51095,500350,9,1
50640,,9,1
50650,,9,1
51425,,9,24
51435,,9,12
51890,,9,4
51900,,9,4
51910,,9,4
51930,,9,2
51940,,9,2
51950,,9,2
52170,,9,1
52180,,9,1
52185,,9,12
50155,536290,9,1
51705,503640,9,2
51715,503640,9,2
51890,503640,9,2
51900,503640,9,2
51910,503640,9,2
51930,503640,9,4
51940,503640,9,4
51950,503640,9,4
50580,503640,9,2
50730,503640,9,3
50740,503640,9,3
50760,503640,9,3
50530,522960,9,6
50640,522960,9,2
50730,522960,9,3
50760,522960,9,6
50145,522960,9,2
50165,522960,9,1
50990,522960,9,1
51070,522960,9,1
51085,522960,9,1
51660,522960,9,1
51685,522960,9,1
51695,522960,9,1
51725,522960,9,5
51890,522960,9,2
51900,522960,9,2
51910,522960,9,2
51930,522960,9,1
51940,522960,9,1
51950,522960,9,1
50365,511070,9,12
50750,511070,9,6
51415,511070,9,12
51775,511070,9,3
50145,511230,9,2
51685,511230,9,1
51695,511230,9,1
51775,511230,9,3
51835,511230,9,3
51845,511230,9,2
51850,511230,9,1
51855,511230,9,3
51915,511230,9,3
51575,,9,8
51580,,9,8
51585,,9,8
51775,,9,1
51915,,9,1
52200,,9,6
50260,,9,3
50940,,9,1
50950,,9,1
50955,,9,1
50960,,9,1
50965,,9,1
50970,,9,1
51350,,9,5
51835,,9,3
51855,,9,3
51885,,9,2
51895,,9,2
51905,,9,2
52170,,9,1
52180,,9,1
52185,,9,12
52470,,9,1
52475,,9,1
52480,,9,1
52485,,9,1
52490,,9,1
52495,,9,1
51575,547050,9,1
51580,547050,9,1
51585,547050,9,1
51835,547050,9,3
51855,,9,6
51835,,9,6
50445,,9,300
51305,506520,9,1
51540,506520,9,1
51550,506520,9,1
51610,506520,9,1
51285,,9,1
51290,,9,2
51540,,9,12
51550,,9,12
52160,,9,1
52170,,9,1
50485,526810,9,1
51660,526810,9,1
52170,526810,9,1
52180,526810,9,1
50445,503790,9,12
50455,503790,9,12
50465,503790,9,12
51890,503790,9,8
51900,503790,9,8
51910,503790,9,8
51930,503790,9,8
51940,503790,9,8
51950,503790,9,8
52150,503790,9,2
52160,503790,9,2
52170,503790,9,2
52180,503790,9,2
50140,500220,9,2
50155,500220,9,1
51305,500220,9,1
51610,500220,9,1
50155,,9,1
51305,,9,2
51610,,9,10
51645,,9,1
51650,,9,1
51890,,9,5
51900,,9,5
51910,,9,8
51990,,9,1
52135,,9,1
52150,,9,3
52160,,9,3
52170,,9,2
52180,,9,3
52220,,9,1
52280,,9,1
50395,,42,1
50425,,42,1
50640,,42,1
50650,,42,1
50730,,42,3
50740,,42,3
50750,,42,2
50760,,42,1
50910,,42,1
50915,,42,1
51890,,42,1
51900,,42,1
51910,,42,1
50140,504580,42,1
50155,504580,42,4
50165,504580,42,1
51095,504580,42,1
51250,504580,42,1
51280,504580,42,1
51610,504580,42,2
51705,504580,42,2
51285,,42,2
50550,,42,6
50620,,42,4
50475,,42,1
50485,,42,1
52120,,42,1
52150,,42,1
52160,,42,1
52170,,42,1
52180,,42,1
52205,,42,1
52265,,42,1
51645,546260,42,1
51650,546260,42,1
52170,546260,42,1
52180,546260,42,1
50620,518760,42,3
50630,518760,42,3
50750,518760,42,3
50790,518760,42,6
50730,,42,12
50740,,42,12
50760,,42,6
52065,,42,6
51140,,42,1
51590,,42,3
51685,,42,1
51890,,42,2
51900,,42,2
51910,,42,2
52180,,42,1
51425,500360,42,12
51890,500360,42,9
52160,500360,42,2
52180,500360,42,2
50550,514910,42,3
50600,514910,42,1
50610,514910,42,1
50670,514910,42,1
50680,514910,42,1
50690,514910,42,2
51695,501640,42,1
51725,501640,42,1
50600,501640,42,1
50630,501640,42,1
50670,501640,42,1
50690,501640,42,1
50140,,42,1
50155,,42,3
50165,,42,3
50475,,42,1
50485,,42,1
51255,,42,3
51265,,42,1
51285,,42,2
51305,,42,1
51510,,42,24
51540,,42,24
51550,,42,24
51660,,42,1
51675,,42,1
51715,,42,3
51250,,42,2
51095,513920,42,1
51275,513920,42,1
51305,513920,42,1
51610,513920,42,1
51675,513920,42,1
51390,547790,42,2
51285,,42,2
51290,,42,1
51510,,42,24
51540,,42,24
51550,,42,24
51510,,42,24
51540,,42,24
51550,,42,24
50445,533580,42,12
50465,533580,42,12
51290,533580,42,5
50155,505360,42,1
51390,523820,42,5
50145,502700,42,1
50165,502700,42,3
51180,502700,42,1
51195,502700,42,1
51225,502700,42,1
51240,502700,42,1
51775,502700,42,3
51835,502700,42,3
51855,502700,42,3
51915,502700,42,3
52120,502700,42,3
52205,502700,42,3
50155,,42,3
50475,,42,1
51305,,42,1
51660,,42,1
50455,548390,42,2
51775,548390,42,1
51835,548390,42,6
50495,503610,42,1
50500,503610,42,1
50510,503610,42,1
51775,503610,42,3
51835,503610,42,3
51855,503610,42,3
51890,503610,42,2
51900,503610,42,2
51910,503610,42,2
51915,503610,42,3
51925,503610,42,2
51930,503610,42,2
51935,503610,42,2
51940,503610,42,2
51945,503610,42,2
51950,503610,42,2
51970,503610,42,1
51975,503610,42,3
52115,503610,42,1
52120,503610,42,3
52170,503610,42,1
52180,503610,42,1
52205,503610,42,3
52260,503610,42,1
52265,503610,42,3
50435,,42,2
50445,,42,2
50455,,42,2
50475,,42,1
50485,,42,1
50550,,42,1
50600,,42,3
50610,,42,6
50620,,42,6
50630,,42,6
50660,,42,6
50730,,42,6
50740,,42,6
50750,,42,12
50760,,42,12
51255,,42,1
51305,,42,1
51390,,42,3
51610,,42,2
50530,506360,42,6
50540,506360,42,6
50550,506360,42,18
50580,506360,42,6
50600,506360,42,6
50580,,42,7
51660,,42,3
51675,,42,3
50485,506550,42,2
51675,506550,42,2
50475,521510,42,1
50485,521510,42,1
51285,,42,10
51290,,42,5
51415,,42,12
51435,,42,12
51285,514680,42,5
51390,521500,42,10
50455,511090,42,2
51285,511090,42,5
51290,511090,42,5
51510,511090,42,24
51540,511090,42,24
51550,511090,42,24
50140,,42,4
50740,,42,3
51930,,42,1
51940,,42,1
51950,,42,1
50640,,42,1
50650,,42,1
51835,,42,1
51855,,42,2
50155,,42,5
50445,,42,5
50330,,42,1
50345,,42,1
50580,,42,5
50550,,42,3
50600,,42,3
50165,512730,42,2
50550,512730,42,2
50600,512730,42,2
50680,512730,42,3
51695,512730,42,2
51890,,42,8
51900,,42,8
51910,,42,8
51990,,42,1
52150,,42,2
52160,,42,3
52170,,42,2
52180,,42,2
52220,,42,1
52280,,42,1
50445,,54,4
50465,,54,1
50640,,54,1
50650,,54,1
50750,,54,3
51285,,54,1
52190,,54,6
50140,504580,54,1
50155,504580,54,3
51095,504580,54,1
51250,504580,54,3
51280,504580,54,1
51305,504580,54,1
51390,504580,54,1
51610,504580,54,1
51705,504580,54,1
50640,,54,1
50650,,54,1
50730,,54,3
50740,,54,3
50750,,54,3
50760,,54,3
50475,,54,1
51435,,54,12
51675,,54,1
51775,,54,3
51915,,54,3
50940,518490,54,1
50950,518490,54,1
50960,518490,54,1
51775,518490,54,3
51835,518490,54,3
51855,518490,54,3
51890,518490,54,4
51900,518490,54,4
51910,518490,54,4
51915,518490,54,3
52150,518490,54,1
52160,518490,54,1
52170,518490,54,1
52180,518490,54,1
52185,518490,54,12
51305,543460,54,1
50365,,54,12
51095,,54,1
51835,,54,3
51930,,54,1
51940,,54,1
51950,,54,1
52185,,54,12
50145,528550,54,1
50165,528550,54,1
50445,528550,54,3
50455,528550,54,2
51115,528550,54,2
51695,528550,54,1
52190,528550,54,6
52245,528550,54,6
50025,,54,1
50045,,54,1
50070,,54,1
50495,,54,1
50500,,54,1
50505,,54,1
50940,,54,1
50950,,54,1
50960,,54,1
51775,,54,3
51835,,54,3
51855,,54,3
51890,,54,2
51900,,54,2
51910,,54,2
51915,,54,3
51930,,54,1
51940,,54,1
51950,,54,1
51975,,54,1
52120,,54,1
52205,,54,1
52265,,54,1
52475,,54,1
52480,,54,1
52485,,54,1
51775,506550,54,3
51835,506550,54,3
51855,506550,54,3
51890,506550,54,4
51900,506550,54,4
51910,506550,54,4
51915,506550,54,3
52150,506550,54,1
52160,506550,54,1
52170,506550,54,1
52180,506550,54,1
50435,,54,5
50445,,54,5
50455,,54,5
51285,,54,2
51290,,54,2
51415,,54,24
51435,,54,24
50165,,54,2
50445,,54,1
51250,,54,2
51265,,54,1
51280,,54,1
50155,517500,54,1
50165,517500,54,1
51095,517500,54,1
50940,,54,2
50950,,54,2
50960,,54,2
51775,,54,3
51780,,54,1
51835,,54,3
51855,,54,3
51915,,54,3
51920,,54,2
52200,,54,3
52245,,54,3
50155,,54,1
50165,,54,1
51675,,54,1
50445,,54,3
50640,,54,1
50650,,54,2
51885,,54,2
51895,,54,2
51905,,54,2
52160,,54,1
50145,518880,54,1
50155,518880,54,2
50165,518880,54,2
51685,518880,54,1
51715,518880,54,2
51425,517070,54,60
51695,517070,54,1
52150,,54,1
52160,,54,1
52170,,54,1
52180,,54,1
52185,,54,12
50145,,54,1
51695,,54,1
51725,,54,5
50040,,54,3
50905,,54,3
50910,,54,3
50915,,54,3
51775,,54,3
51780,,54,3
51835,,54,3
51855,,54,3
51915,,54,3
51920,,54,3
51985,,54,3
52120,,54,3
52185,,54,12
52215,,54,3
52275,,54,3
50730,,54,5
50740,,54,3
50760,,54,2
50475,528020,54,1
50485,528020,54,1
50660,528020,54,2
50740,528020,54,12
50750,528020,54,12
50530,520870,54,6
50540,520870,54,6
50580,520870,54,6
50600,520870,54,2
50530,,54,2
50540,,54,2
50600,,54,1
51775,,54,1
51780,,54,1
51835,,54,1
51855,,54,2
51915,,54,2
51920,,54,2
50940,500060,54,4
50950,500060,54,4
50960,500060,54,4
51845,500060,54,6
51850,500060,54,6
51835,,54,3
51890,,54,2
51900,,54,2
51910,,54,2
51930,,54,1
51940,,54,1
51950,,54,1
51975,,54,1
52150,,54,1
52180,,54,1
52185,,54,12
52205,,54,1
52265,,54,1
50165,549030,54,2
50640,549030,54,1
50730,549030,54,3
50740,549030,54,3
50760,549030,54,3
51510,549030,54,12
51540,549030,54,12
51550,549030,54,12
51675,549030,54,1
50145,545690,54,1
50485,545690,54,1
51685,545690,54,1
51695,545690,54,1
51775,545690,54,3
51835,545690,54,3
51855,545690,54,3
51915,545690,54,3
50155,,54,1
50165,,54,1
50445,513690,54,5
50455,513690,54,5
50475,513690,54,3
50485,513690,54,3
50640,513690,54,1
50650,513690,54,1
51695,513690,54,1
51890,513690,54,4
51900,513690,54,4
51910,513690,54,4
51985,513690,54,1
52150,513690,54,1
52160,513690,54,1
52170,513690,54,1
52180,513690,54,1
52185,513690,54,12
52215,513690,54,1
52275,513690,54,1
50640,500940,54,2
50485,,54,1
51835,,54,3
51855,,54,3
51890,,54,2
51900,,54,2
51910,,54,2
51930,,54,2
51940,,54,2
51950,,54,2
51985,,54,1
52130,,54,1
52160,,54,1
52180,,54,1
52185,,54,12
52275,,54,1
50640,506530,54,2
50650,506530,54,2
50155,,54,3
50165,,54,2
50475,,54,1
50485,,54,1
51660,,54,1
51675,,54,1
50475,,54,1
50485,,54,1
51660,,54,1
51675,,54,1
50485,,54,1
51675,,54,1
51695,,54,2
50165,511530,54,2
50365,511530,54,12
50385,511530,54,12
51660,511530,54,1
51675,511530,54,1
51745,511530,54,12
51765,511530,54,12
50145,511530,54,2
51685,511530,54,1
51695,511530,54,1
50140,520220,54,2
51285,520220,54,3
51290,520220,54,2
51390,520220,54,5
50155,,54,2
50445,,54,12
50750,,54,6
52075,,54,3
51190,504270,54,3
51250,504270,54,2
51835,504270,54,3
51855,504270,54,3
51885,504270,54,2
51895,504270,54,2
51905,504270,54,2
52150,504270,54,1
52180,504270,54,1
52185,504270,54,12
50155,539720,54,3
51890,539720,54,4
51900,539720,54,4
51910,539720,54,4
51930,539720,54,4
51940,539720,54,4
51950,539720,54,4
52150,539720,54,1
52160,539720,54,1
52170,539720,54,1
52180,539720,54,1
50600,531300,54,2
50620,531300,54,1
50630,531300,54,1
50660,531300,54,1
50670,531300,54,1
50720,531300,54,1
50475,516280,54,1
50485,516280,54,1
50580,516280,54,3
51660,516280,54,1
51675,516280,54,1
51725,516280,54,4
50550,511300,54,2
51415,511300,54,12
51745,511300,54,12
51765,511300,54,12
51775,504320,101,3
51780,504320,101,3
51915,504320,101,3
51920,504320,101,3
51390,,54,500
51390,501850,54,200
50145,527890,101,1
50365,527890,101,12
50385,527890,101,12
50550,527890,101,1
50600,527890,101,6
